county,year,temp
267,2010,65.25
267,2015,67.60
269,1985,63.53
269,1990,65.58
269,1995,63.55
269,2000,63.28
269,2005,63.73
269,2010,62.74
269,2015,64.88
271,1985,65.78
271,1990,67.82
271,1995,65.42
271,2000,65.17
271,2005,65.62
271,2010,64.84
271,2015,67.60
273,1985,65.51
273,1990,67.54
273,1995,65.26
273,2000,65.14
273,2005,65.33
273,2010,64.14
273,2015,67.14
275,1985,66.97
275,1990,68.64
275,1995,66.43
275,2000,66.04
275,2005,66.45
275,2010,65.11
275,2015,68.30
277,1985,65.99
277,1990,67.79
277,1995,65.43
277,2000,65.27
277,2005,65.64
277,2010,64.21
277,2015,66.89
279,1985,65.98
279,1990,68.02
279,1995,65.48
279,2000,65.22
279,2005,65.87
279,2010,64.98
279,2015,67.31
281,1985,55.27
281,1990,56.99
281,1995,54.87
281,2000,55.23
281,2005,55.91
281,2010,54.95
281,2015,56.75
283,1985,65.46
283,1990,67.40
283,1995,64.93
283,2000,64.62
283,2005,65.03
283,2010,64.45
283,2015,66.83
285,1985,61.70
285,1990,63.80
285,1995,61.92
285,2000,61.98
285,2005,62.22
285,2010,61.50
285,2015,63.59
287,1985,65.38
287,1990,67.27
287,1995,64.89
287,2000,64.94
287,2005,65.20
287,2010,64.09
287,2015,66.81
289,1985,64.19
289,1990,66.15
289,1995,64.02
289,2000,63.83
289,2005,64.00
289,2010,63.43
289,2015,65.77
291,1985,55.53
291,1990,57.35
291,1995,55.17
291,2000,55.43
291,2005,56.17
291,2010,55.10
291,2015,56.70
293,1985,62.67
293,1990,64.57
293,1995,62.62
293,2000,62.49
293,2005,63.03
293,2010,62.07
293,2015,63.98
295,1985,58.36
295,1990,60.97
295,1995,58.88
295,2000,59.09
295,2005,59.70
295,2010,59.05
295,2015,60.47
297,1985,60.97
297,1990,62.84
297,1995,60.82
297,2000,60.90
297,2005,61.18
297,2010,60.64
297,2015,62.67
299,1985,67.18
299,1990,68.97
299,1995,66.78
299,2000,66.58
