county,year,precip
247,2005,58.91
247,2010,45.90
247,2015,65.34
249,1985,46.77
249,1990,37.79
249,1995,42.84
249,2000,39.58
249,2005,55.51
249,2010,42.35
249,2015,63.10
251,1985,50.82
251,1990,41.21
251,1995,51.83
251,2000,37.55
251,2005,50.88
251,2010,42.58
251,2015,46.84
253,1985,53.55
253,1990,37.92
253,1995,52.87
253,2000,41.56
253,2005,63.66
253,2010,39.87
253,2015,49.26
255,1985,47.87
255,1990,44.72
255,1995,52.57
255,2000,39.79
255,2005,59.74
255,2010,46.00
255,2015,67.32
257,1985,52.46
257,1990,57.97
257,1995,60.78
257,2000,39.78
257,2005,61.17
257,2010,50.79
257,2015,66.44
259,1985,46.29
259,1990,37.68
259,1995,43.36
259,2000,44.41
259,2005,58.72
259,2010,41.54
259,2015,62.04
261,1985,49.06
261,1990,36.64
261,1995,44.11
261,2000,40.31
261,2005,54.76
261,2010,41.68
261,2015,61.45
263,1985,41.58
263,1990,42.78
263,1995,41.94
263,2000,38.31
263,2005,59.19
263,2010,43.51
263,2015,65.38
265,1985,40.98
265,1990,44.08
265,1995,48.10
265,2000,38.77
265,2005,45.96
265,2010,39.42
265,2015,57.23
267,1985,51.14
267,1990,38.96
267,1995,50.05
267,2000,36.74
267,2005,49.69
267,2010,40.83
267,2015,39.38
269,1985,40.38
269,1990,39.30
269,1995,40.96
269,2000,40.23
269,2005,56.17
269,2010,43.82
269,2015,61.83
271,1985,44.15
271,1990,39.71
271,1995,43.09
271,2000,45.61
271,2005,46.51
271,2010,40.84
271,2015,47.87
273,1985,52.57
273,1990,36.89
273,1995,47.88
273,2000,41.23
273,2005,56.91
273,2010,42.75
273,2015,57.99
275,1985,56.49
275,1990,38.55
275,1995,45.09
275,2000,46.16
275,2005,57.19
275,2010,42.41
275,2015,48.43
277,1985,51.45
277,1990,38.79
277,1995,38.39
277,2000,45.51
277,2005,54.34
277,2010,42.80
277,2015,47.05
279,1985,50.08
279,1990,41.11
279,1995,47.95
279,2000,39.98
279,2005,46.83
279,2010,42.64
279,2015,40.30
281,1985,52.17
281,1990,72.63
281,1995,67.33
281,2000,47.63
281,2005,68.73
281,2010,61.38
281,2015,78.11
283,1985,50.08
283,1990,41.20
283,1995,47.41
283,2000,39.68
283,2005,48.03
283,2010,42.87
283,2015,42.69
285,1985,44.30
285,1990,46.95
285,1995,48.80
285,2000,38.87
285,2005,57.65
285,2010,42.50
285,2015,61.99
287,1985,52.65
287,1990,40.24
287,1995,40.71
287,2000,45.87
287,2005,48.48
287,2010,40.34
287,2015,53.41
289,1985,41.40
289,1990,36.60
289,1995,44.52
289,2000,38.05
289,2005,51.32
289,2010,44.77
289,2015,51.61
291,1985,50.44
291,1990,72.22
291,1995,65.14
291,2000,47.32
291,2005,66.16
291,2010,61.32
291,2015,77.91
293,1985,43.70
293,1990,41.21
293,1995,41.47
293,2000,38.31
293,2005,60.37
293,2010,46.66
293,2015,65.10
295,1985,42.75
295,1990,66.61
